Accounting	ACCTG 1		1001	7:30a-9:55a MW  BUS 251	Schrader E	79	38	17	0	161	50	73	84	84	4.0	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=2149365	Accounting	Schrader	Eleanor	2149365	1
Accounting	ACCTG 1		1017	Arrange-7.5Hours 	N/A ONLINE-E	Resnick W J	445	189	84	1	1048	43	61	69	69	4.4	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=184433	Accounting	Resnick	Jenny	184433	71
Accounting	ACCTG 1		1018	Arrange-5Hours 	N/A ONLINE-E	Andre J M	44	25	24	0	137	33	51	68	68	3.0	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=437234	Accounting	Andre	James	437234	12
Accounting	ACCTG 1		1019	Arrange-5Hours 	N/A ONLINE-E	Andre J M	44	25	24	0	137	33	51	68	68	3.0	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=437234	Accounting	Andre	James	437234	12
Accounting	ACCTG 1		1020	Arrange-11.3Hours 	N/A ONLINE-E	Brookins G T	77	62	45	0	369	21	38	50	50	3.5	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=112498	Business	Brookins	Gregory	112498	50
Accounting	ACCTG 1		1021	Arrange-5Hours 	N/A ONLINE-E	Platz W A	78	81	67	1	481	17	34	47	48	4.6	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=518027	Accounting	Platz	William	518027	42
Accounting	ACCTG 1		3565	12:45p-3:10p TTh	BUS 119	Mares S	6	10	3	0	39	16	42	49	49	4.5	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=2078433	Accounting	Mares	Samuel	2078433	5
Accounting	ACCTG 1		3603	Arrange-4.5Hours 	N/A ONLINE-E	Haig J	0	0	0	0	0	0	0	0	0	N/A	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=2103608	Accounting	Haig	Jeffrey	2103608	0
Accounting	ACCTG 1		4001	6:45p-9:10p MW	BUS 119	Hicks L E	62	36	20	0	171	37	58	70	70	3.9	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1172358	Accounting	Hicks	Lori	1172358	9
Accounting	ACCTG 1		4002	6:45p-9:10p TTh	BUS 254	Nault W H	168	98	59	4	716	24	38	46	46	4.4	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=229185	Business	Nault	William	229185	69
Accounting	ACCTG 2		1022	8:30a-10:55a MW	BUS 254	Trippetti V J	67	80	49	0	262	26	57	75	75	4.5	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=193460	Accounting	Trippetti	Victor	193460	67
Accounting	ACCTG 2		1023	8:30a-10:55a TTh	BUS 119	Moore E K	21	13	6	0	44	48	78	91	91	4.8	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=2143334	Accounting	Moore	Erin	2143334	2
Accounting	ACCTG 2		1024	12:45p-3:10p MW	BUS 263	Knight R B	124	112	70	0	439	29	54	70	70	4.5	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=229183	Business	Knight	Ridgway	229183	77
Accounting	ACCTG 2		1025	12:45p-3:10p TTh	BUS 263	Lu M	118	63	42	0	274	44	67	82	82	4.0	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=516764	Business	Lu	Ming Chun	516764	108
Accounting	ACCTG 2		1026	12:45p-3:10p TTh	BUS 254	Moore E K	21	13	6	0	44	48	78	91	91	4.8	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=2143334	Accounting	Moore	Erin	2143334	2
Accounting	ACCTG 2		1028	3:30p-5:55p TTh	BUS 119	Arakelian A	76	38	24	0	174	44	66	80	80	4.5	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1907854	Accounting	Arakelian	Arek	1907854	19
Accounting	ACCTG 2		1029	Arrange-5Hours 	N/A ONLINE-E	Brookins G T	52	49	47	0	287	19	36	52	52	3.5	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=112498	Business	Brookins	Gregory	112498	50
Accounting	ACCTG 2		1030	Arrange-7.5Hours 	N/A ONLINE-E	Huang Ai M	199	118	91	4	615	33	52	67	67	4.0	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1221135	Accounting	Huang	Aileen	1221135	21
Accounting	ACCTG 2		1031	Arrange-7.5Hours 	N/A ONLINE-E	Huang Ai M	199	118	91	4	615	33	52	67	67	4.0	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1221135	Accounting	Huang	Aileen	1221135	21
Accounting	ACCTG 2		1032	Arrange-7.5Hours 	N/A ONLINE-E	Daniel C	53	66	73	0	355	15	34	55	55	4.8	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=354305	Accounting	Daniel	Charles	354305	121
Accounting	ACCTG 2		1033	Arrange-7.5Hours 	N/A ONLINE-E	Daniel C	53	66	73	0	355	15	34	55	55	4.8	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=354305	Accounting	Daniel	Charles	354305	121
Accounting	ACCTG 2		1034	Arrange-5Hours 	N/A ONLINE-E	Haig J	4	4	1	0	20	20	40	45	45	N/A	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=2103608	Accounting	Haig	Jeffrey	2103608	0
Accounting	ACCTG 2		1036	Arrange-11.3Hours 	N/A ONLINE-E	Carballo P S	9	9	16	1	68	14	27	50	52	1.6	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1926776	Accounting	Carballo	Pebble	1926776	5
Accounting	ACCTG 2		4003	6:45p-9:45p MW	BUS 254	Diliberti D M	9	7	5	0	30	30	54	70	70	2.5	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=2039794	Accounting	Diliberti	Danielle	2039794	1
Accounting	ACCTG 2		4004	6:45p-9:10p TTh	BUS 119	Arakelian A	76	38	24	0	174	44	66	80	80	4.5	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1907854	Accounting	Arakelian	Arek	1907854	19
Accounting	ACCTG 6		1037	Arrange-6.5Hours 	N/A ONLINE-E	Huang Ai M	51	62	35	2	207	25	55	72	73	4.0	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1221135	Accounting	Huang	Aileen	1221135	21
Accounting	ACCTG 7		1038	Arrange-6.5Hours 	N/A ONLINE-E	Huang Ai M	31	41	31	0	135	23	54	77	77	4.0	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1221135	Accounting	Huang	Aileen	1221135	21
Accounting	ACCTG 9		1039	Arrange-6.5Hours 	N/A ONLINE-E	Kim J S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Accounting	ACCTG 9		3602	Arrange-6.5Hours 	N/A ONLINE-E	Kim J S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Accounting	ACCTG 10A		1040	Arrange-6.5Hours 	N/A ONLINE-E	Lu M	85	95	27	3	266	32	68	78	79	4.0	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=516764	Business	Lu	Ming Chun	516764	108
Accounting	ACCTG 10A		1041	Arrange-6.5Hours 	N/A ONLINE-E	Lu M	85	95	27	3	266	32	68	78	79	4.0	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=516764	Business	Lu	Ming Chun	516764	108
Accounting	ACCTG 10A		1042	Arrange-6Hours 	N/A ONLINE-E	Lu M	85	95	27	3	266	32	68	78	79	4.0	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=516764	Business	Lu	Ming Chun	516764	108
Accounting	ACCTG 10B		1043	Arrange-6.5Hours 	N/A ONLINE-E	Lu M	58	55	23	1	174	34	65	79	79	4.0	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=516764	Business	Lu	Ming Chun	516764	108
Accounting	ACCTG 10B		1044	Arrange-6.5Hours 	N/A ONLINE-E	Lu M	58	55	23	1	174	34	65	79	79	4.0	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=516764	Business	Lu	Ming Chun	516764	108
Accounting	ACCTG 10B		1045	Arrange-6.5Hours 	N/A ONLINE-E	Brookins G T	6	6	7	0	39	16	31	49	49	3.5	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=112498	Business	Brookins	Gregory	112498	50
Accounting	ACCTG 10C		1046	Arrange-9Hours 	N/A ONLINE-E	Kim J S	12	4	3	1	31	39	52	62	65	0	0	0	0	0	0	0
Accounting	ACCTG 10C		1047	Arrange-8Hours 	N/A ONLINE-E	Hanson M P	7	15	5	0	39	18	57	70	70	2.4	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=846110	Business	Hanson	Maria	846110	13
Accounting	ACCTG 11		1048	Arrange-3Hours 	N/A ONLINE-E	Carballo P S	67	40	19	0	158	43	68	80	80	1.6	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1926776	Accounting	Carballo	Pebble	1926776	5
Accounting	ACCTG 12		1049	Arrange-4.5Hours 	N/A ONLINE-E	Hanson M P	9	11	4	0	30	30	67	80	80	2.4	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=846110	Business	Hanson	Maria	846110	13
Accounting	ACCTG 12		1050	Arrange-4.5Hours 	N/A ONLINE-E	Hanson M P	9	11	4	0	30	30	67	80	80	2.4	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=846110	Business	Hanson	Maria	846110	13
Accounting	ACCTG 15		1051	Arrange-3Hours 	N/A ONLINE-E	Rubio C	6	18	8	0	40	15	60	80	80	4.7	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=2104625	Accounting	Rubio	Cesar	2104625	3
Accounting	ACCTG 15		4005	6:45p-9:50p W	BUS 252	Rubio C	6	18	8	0	40	15	60	80	80	4.7	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=2104625	Accounting	Rubio	Cesar	2104625	3
Accounting	ACCTG 16		1052	Arrange-3Hours 	N/A ONLINE-E	Rubio C	5	12	6	1	34	15	50	68	71	4.7	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=2104625	Accounting	Rubio	Cesar	2104625	3
Accounting	ACCTG 16		4006	6:45p-9:50p W	BUS 252	Rubio C	5	12	6	1	34	15	50	68	71	4.7	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=2104625	Accounting	Rubio	Cesar	2104625	3
Accounting	ACCTG 21		1053	2:15p-3:35p MW	BUS 251	Senko E A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Accounting	ACCTG 26		1054	3:45p-5:05p MW	BUS 106	Nasser D M	2	0	2	0	4	50	50	100	100	4.7	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=494266	Business	Nasser	Dana	494266	60
Accounting	ACCTG 26		1055	Arrange-4.5Hours 	N/A ONLINE-E	Halliday-Robert Ca E	12	23	10	0	56	22	63	81	81	3.8	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=584392	Business	Halliday-Roberts	Cate	584392	14
Accounting	ACCTG 31A		1056	Arrange-6.5Hours 	N/A ONLINE-E	Valdivia O	71	40	16	2	147	49	76	87	88	1.9	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=209689	Business	Valdivia	Odemaris	209689	87
Accounting	ACCTG 31B		1057	Arrange-6.5Hours 	N/A ONLINE-E	Valdivia O	28	13	2	1	57	50	72	76	78	1.9	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=209689	Business	Valdivia	Odemaris	209689	87
Accounting	ACCTG 35		1058	8:30a-11:35a T	BUS 250	Valdivia O	73	42	12	3	158	47	73	81	83	1.9	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=209689	Business	Valdivia	Odemaris	209689	87
Accounting	ACCTG 35		1059	Arrange-4.5Hours 	N/A ONLINE-E	Zimmerman W L	117	65	29	3	302	39	61	70	71	2.6	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=229189	Computer Science	Zimmerman	William	229189	27
Accounting	ACCTG 35		1060	Arrange-4.5Hours 	N/A ONLINE-E	Zimmerman W L	117	65	29	3	302	39	61	70	71	2.6	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=229189	Computer Science	Zimmerman	William	229189	27
Accounting	ACCTG 35		1061	Arrange-4.5Hours 	N/A ONLINE-E	Valdivia O	73	42	12	3	158	47	73	81	83	1.9	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=209689	Business	Valdivia	Odemaris	209689	87
Accounting	ACCTG 45		1062	9:30a-10:50a TTh	BUS 106	Resnick W J	12	4	3	1	24	50	67	80	84	4.4	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=184433	Accounting	Resnick	Jenny	184433	71
Accounting	ACCTG 45		1063	Arrange-4.5Hours 	N/A ONLINE-E	Resnick W J	12	4	3	1	24	50	67	80	84	4.4	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=184433	Accounting	Resnick	Jenny	184433	71
Accounting	ACCTG 45		1064	Arrange-4.5Hours 	N/A ONLINE-E	Resnick W J	12	4	3	1	24	50	67	80	84	4.4	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=184433	Accounting	Resnick	Jenny	184433	71
Accounting	ACCTG 88A		1065	Arrange-1Hour 	BUS 220D	Veas S	0	0	0	0	0	0	0	0	0	4.6	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=237536	Business	Veas	Sal	237536	78
Accounting	ACCTG 88B		1066	Arrange-2Hours 	BUS 220D	Veas S	0	0	0	0	0	0	0	0	0	4.6	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=237536	Business	Veas	Sal	237536	78
American Sign Language - Credit	ASL 1	Foreign_Language	1196	2:30p-4:55p TTh	BUNDY 157	Lewis B J	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
American Sign Language - Credit	ASL 1	Foreign_Language	3552	9:30a-11:00a TThF	BUNDY 157	Cole B M	0	0	0	0	0	0	0	0	0	N/A	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=2170257	Languages	Cole	Brian	2170257	0
American Sign Language - Credit	ASL 2	3B,Foreign_Language	4042	7:30p-9:55p MW	LA 214	Dana M	17	19	30	0	101	17	36	66	66	4.8	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1411933	Modern Languages	Dana	Mark	1411933	16
Anthropology	ANTHRO 1	5B	1113	8:00a-9:20a MW	DRSCHR 136	Haradon C M	68	50	29	2	217	32	55	68	69	4.2	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1571282	Anthropology	Haradon	Catherine	1571282	32
Anthropology	ANTHRO 1	5B	1114	9:30a-10:50a MW	DRSCHR 207	Rashidi J S	42	35	35	0	178	24	44	63	63	4.5	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1541786	Anthropology	Rashidi	Jennifer	1541786	35
Anthropology	ANTHRO 1	5B	1115	9:30a-10:50a TTh	DRSCHR 207	Lewis B S	30	34	68	0	313	10	21	43	43	3.3	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=117918	Earth Science	Lewis	Brandon	117918	176
Anthropology	ANTHRO 1	5B	1116	12:45p-2:05p TTh	DRSCHR 207	Lewis B S	30	34	68	0	313	10	21	43	43	3.3	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=117918	Earth Science	Lewis	Brandon	117918	176
Anthropology	ANTHRO 1	5B	1117	2:15p-3:35p MW	DRSCHR 207	Rashidi J S	42	35	35	0	178	24	44	63	63	4.5	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1541786	Anthropology	Rashidi	Jennifer	1541786	35
Anthropology	ANTHRO 1	5B	1118	3:45p-5:05p MW	DRSCHR 208	Rashidi J S	42	35	35	0	178	24	44	63	63	4.5	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1541786	Anthropology	Rashidi	Jennifer	1541786	35
Anthropology	ANTHRO 1	5B	4015	6:45p-9:50p M	DRSCHR 136	Haradon C M	68	50	29	2	217	32	55	68	69	4.2	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1571282	Anthropology	Haradon	Catherine	1571282	32
Anthropology	ANTHRO 2	4A	1119	8:00a-9:20a TTh	DRSCHR 207	Grebler G	106	53	6	0	188	57	85	88	88	3.8	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1170939	Anthropology	Grebler	Gillian	1170939	39
Anthropology	ANTHRO 2	4A	1120	11:15a-12:35p MW	DRSCHR 205	Minzenberg E G	137	143	88	4	500	28	57	74	75	4.2	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1205175	Anthropology	Minzenberg	Eric	1205175	102
Anthropology	ANTHRO 2	4A	1121	12:45p-2:05p MW	HSS 252	Denman J F	75	69	108	2	337	23	43	75	76	4.4	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=40596	Anthropology	Denman	John	40596	192
Anthropology	ANTHRO 2	4A	1122	2:15p-3:35p MW	BUS 144	Denman J F	75	69	108	2	337	23	43	75	76	4.4	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=40596	Anthropology	Denman	John	40596	192
Anthropology	ANTHRO 2	4A	1123	2:15p-3:35p TTh	DRSCHR 207	Grebler G	106	53	6	0	188	57	85	88	88	3.8	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1170939	Anthropology	Grebler	Gillian	1170939	39
Anthropology	ANTHRO 2	4A	4016	5:15p-6:35p TTh	DRSCHR 207	Denman J F	75	69	108	2	337	23	43	75	76	4.4	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=40596	Anthropology	Denman	John	40596	192
Anthropology	ANTHRO 2	4A	4017	5:15p-8:20p M	DRSCHR 207	Dalla Dea A L	26	22	9	0	103	26	47	56	56	2.5	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=2095288	Anthropology	Dalla Dea	Ariane	2095288	3
Anthropology	ANTHRO 2	4A	4018	6:45p-9:50p Th	DRSCHR 208	Zane W W	78	103	88	1	407	20	45	67	67	4.1	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=102919	Anthropology	Zane	Wallace	102919	125
Anthropology	ANTHRO 3	4A	1124	8:00a-9:20a MW	DRSCHR 205	Lewis B S	40	80	75	1	454	9	27	43	44	3.3	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=117918	Earth Science	Lewis	Brandon	117918	176
Anthropology	ANTHRO 3	4A	1125	12:45p-2:05p MW	DRSCHR 208	Lewis B S	40	80	75	1	454	9	27	43	44	3.3	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=117918	Earth Science	Lewis	Brandon	117918	176
Anthropology	ANTHRO 3	4A	4019	5:15p-8:20p T	DRSCHR 208	Lewis B S	40	80	75	1	454	9	27	43	44	3.3	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=117918	Earth Science	Lewis	Brandon	117918	176
Anthropology	ANTHRO 4	4	1126	11:15a-12:35p MW	DRSCHR 208	Lewis B S	10	21	15	0	155	7	20	30	30	3.3	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=117918	Earth Science	Lewis	Brandon	117918	176
Anthropology	ANTHRO 5	5B	1127	9:30a-10:50a MW	DRSCHR 136	Brewster C P	10	3	8	0	31	33	42	68	68	4.5	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=2084156	Anthropology	Brewster	Ciarán 	2084156	16
Anthropology	ANTHRO 5	5B	1128	11:15a-12:35p MW	DRSCHR 136	Brewster C P	10	3	8	0	31	33	42	68	68	4.5	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=2084156	Anthropology	Brewster	Ciarán 	2084156	16
Anthropology	ANTHRO 5	5B	1129	2:45p-5:50p TTh	DRSCHR 136	Gauld S C	39	56	49	5	215	19	45	67	70	3.0	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=2071900	Anthropology	Gauld	Susan 	2071900	1
Anthropology	ANTHRO 5	5B	4020	6:45p-9:50p TTh	DRSCHR 136	Gauld S C	39	56	49	5	215	19	45	67	70	3.0	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=2071900	Anthropology	Gauld	Susan 	2071900	1
Anthropology	ANTHRO 7	4A	4021	6:45p-9:50p T	DRSCHR 207	Cohen M M	39	40	14	1	159	25	50	59	60	0	0	0	0	0	0	0
Anthropology	ANTHRO 9	5B	1130	2:15p-5:20p W	DRSCHR 136	Haradon C M	28	23	8	1	92	31	56	65	66	4.2	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1571282	Anthropology	Haradon	Catherine	1571282	32
Anthropology	ANTHRO 10		1131	2:15p-5:20p M	DRSCHR 136	Brewster C P	0	0	0	0	0	0	0	0	0	4.5	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=2084156	Anthropology	Brewster	Ciarán 	2084156	16
Anthropology	ANTHRO 14	4A	1132	12:45p-2:05p MW	MC 1	Zane W W	13	23	23	0	88	15	41	68	68	4.1	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=102919	Anthropology	Zane	Wallace	102919	125
Anthropology	ANTHRO 14	4A	1133	3:45p-5:05p TTh	DRSCHR 207	Strauss E M	0	0	0	0	0	0	0	0	0	4.6	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1853705	Anthropology	Strauss	Eleanor	1853705	5
Anthropology	ANTHRO 19	4A	1134	12:45p-2:05p TTh	MC 12	Minzenberg E G	53	24	18	2	134	40	58	71	73	4.2	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1205175	Anthropology	Minzenberg	Eric	1205175	102
Anthropology	ANTHRO 21	4A	1135	9:30a-10:50a MW	DRSCHR 208	Minzenberg E G	31	37	31	1	169	19	41	59	60	4.2	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1205175	Anthropology	Minzenberg	Eric	1205175	102
Anthropology	ANTHRO 22	4A	1136	2:15p-3:35p MW	DRSCHR 208	Zane W W	23	37	40	3	160	15	38	63	65	4.1	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=102919	Anthropology	Zane	Wallace	102919	125
Arabic	ARABIC 1	6A,Foreign_Language	4022	7:30p-9:55p MW	MC 12	Bezrati S	187	38	22	1	320	59	71	78	78	4.7	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1617675	Languages	Bezrati	Sumaya	1617675	6
Art	ART 10A		1137	8:00a-10:25a MW	A 102	Burchman J H	198	92	31	0	420	48	70	77	77	3.5	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1208115	Art	Burchman	Jerrold	1208115	35
Art	ART 10A		1138	8:00a-1:05p F	A 102	Zarcone J	12	9	17	1	95	13	23	40	42	3.7	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=843831	Art	Zarcone	John	843831	28
Art	ART 10A		1139	8:30a-10:55a MW	A 118	Minckley J L	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Art	ART 10A		1140	8:30a-10:55a TTh	A 118	Mitchell R	255	88	23	0	428	60	81	86	86	3.7	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1002659	Art	Mitchell	Robin	1002659	14
Art	ART 10A		1141	11:15a-1:40p MW	A 118	Karlsen A M	174	89	46	0	452	39	59	69	69	3.3	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=88734	Art	Karlsen	Anne	88734	61
Art	ART 10A		1142	11:15a-1:40p MW	A 102	Badger C P	45	3	4	0	64	71	75	82	82	5.0	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=2158630	Art	Badger	Chris	2158630	4
Art	ART 10A		1143	11:15a-4:25p F	A 118	Arutian C L	57	44	35	0	231	25	44	59	59	3.7	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1284949	Art	Arutian	Carol	1284949	6
Art	ART 10A		1144	12:00p-2:25p TTh	A 102	Badger C P	45	3	4	0	64	71	75	82	82	5.0	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=2158630	Art	Badger	Chris	2158630	4
Art	ART 10A		1145	2:00p-4:25p MW	A 118	Karlsen A M	174	89	46	0	452	39	59	69	69	3.3	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=88734	Art	Karlsen	Anne	88734	61
Art	ART 10A		1146	3:00p-5:25p TTh	A 102	Miyano E	92	64	26	0	232	40	68	79	79	4.2	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=510758	Art	Miyano	Emiko	510758	37
Art	ART 10A		1147	3:45p-6:10p TTh	A 118	Argote C A	43	25	15	1	129	34	53	65	66	0	0	0	0	0	0	0
